"","lon","lat","lts1","ltr1","lts2","ltr2","lts3","ltr3"
"35",89.375,20.375,28.0887387593587,23.5895716349284,27.4223990970188,23.427162806193,27.8345112270779,28.0029589335124
"36",89.4250030517578,20.375,28.0831536187066,23.5826002756755,27.4179613325331,23.4205481211344,27.8290966881646,27.9953861236572
"37",89.4750061035156,20.375,28.0732002258301,23.5768006642659,27.4114025963677,23.4143244425456,27.8204159206814,27.9832178751628
"38",89.5250015258789,20.375,28.0617739359538,23.5713977813721,27.4041298760308,23.4082361857096,27.81063524882,27.96950340271
"39",89.5750045776367,20.375,28.0503463745117,23.5659955342611,27.3968550364176,23.4021466573079,27.8008518218994,27.9557857513428
"40",89.625,20.375,28.038920296563,23.5605920155843,27.3895818922255,23.3960590362549,27.7910705142551,27.9420706431071
"41",89.6750030517578,20.375,28.0274929470486,23.5551884969076,27.3823070526123,23.3899688720703,27.7812875111898,27.928352355957
"42",89.7250061035156,20.375,28.0160653856066,23.5497862497966,27.3750320010715,23.3838793436686,27.7715051439073,27.9146359761556
"43",89.7750015258789,20.375,28.0046395195855,23.5443840026855,27.3677588568793,23.3777904510498,27.761723836263,27.9009195963542
"44",89.8250045776367,20.375,27.9932106865777,23.5389798482259,27.3604842291938,23.371701558431,27.7519410451253,27.8872025807699
"45",89.875,20.375,27.9817848205566,23.533576965332,27.3532112969293,23.3656113942464,27.7421593136258,27.8734868367513
"46",89.9250030517578,20.375,27.9703574710422,23.5281740824382,27.345937093099,23.3595237731934,27.7323765224881,27.8597691853841
"47",89.9750061035156,20.375,27.9589299096002,23.5227711995443,27.3386620415582,23.3534336090088,27.7225933074951,27.8460508982341
"48",90.0250015258789,20.375,27.9510324266222,23.5244852701823,27.3344618479411,23.3539549509684,27.717198477851,27.8379758199056
"49",90.0750045776367,20.375,27.9466991424561,23.533384958903,27.3333636389838,23.3611475626628,27.7162303924561,27.8355929056803
"50",90.125,20.375,27.9423647986518,23.5422846476237,27.3322658538818,23.3683395385742,27.7152631547716,27.8332118988037
"51",90.1750030517578,20.375,27.9380302429199,23.5511849721273,27.3311672210693,23.3755327860514,27.7142946455214,27.8308289845784
"52",90.2250061035156,20.375,27.9336963229709,23.560084660848,27.3300685882568,23.3827260335286,27.7133269839817,27.8284467061361
"53",90.2750015258789,20.375,27.9293624030219,23.5689837137858,27.3289712270101,23.3899180094401,27.7123582628038,27.8260637919108
"54",90.3250045776367,20.375,27.9250276353624,23.5778827667236,27.3278721703423,23.3971106211344,27.7113908131917,27.8236821492513
"55",90.375,20.375,27.920693927341,23.5867830912272,27.3267739613851,23.4043032328288,27.7104227277968,27.821299235026
"56",90.4250030517578,20.375,27.9163597954644,23.5956827799479,27.3256759643555,23.4114958445231,27.7094548543294,27.8189163208008
"57",90.4749984741211,20.375,27.9120254516602,23.6045843760173,27.3245779673258,23.4186897277832,27.7084865570068,27.8165346781413
"58",90.5250015258789,20.375,27.9076908959283,23.6134821573893,27.323479546441,23.4258823394775,27.7075182596842,27.8141504923503
"59",90.5750045776367,20.375,27.9020351833767,23.6203969319661,27.3207745022244,23.4306513468424,27.7048812442356,27.8092568715413
"60",90.625,20.375,27.892361746894,23.6212762196859,27.3131868574354,23.4280503590902,27.6971711052789,27.7967224121094
"61",90.6750030517578,20.375,27.8826870388455,23.6221548716227,27.3055973052979,23.4254500071208,27.689458211263,27.7841854095459
"62",90.7249984741211,20.375,27.8730119069417,23.6230347951253,27.2980086008708,23.4228490193685,27.6817461649577,27.7716484069824
"63",90.7750015258789,20.375,27.8633378346761,23.6239134470622,27.2904203202989,23.4202486673991,27.6740351782905,27.7591133117676
"64",90.8250045776367,20.375,27.8536631266276,23.624792098999,27.282830980089,23.4176476796468,27.6663227081299,27.7465763092041
"65",90.875,20.375,27.8439905378554,23.6256707509359,27.2752426995171,23.4150479634603,27.6586119333903,27.734042485555
"66",90.9250030517578,20.375,28.0054620107015,23.6270949045817,27.3320013682048,23.410608291626,27.7998229132758,27.8664271036784
"67",90.9749984741211,20.375,28.0151750776503,23.62295850118,27.3160317738851,23.3971563975016,27.8050219217936,27.8598817189534
"68",91.0250015258789,20.375,28.0200155046251,23.6193453470866,27.2984449598524,23.3850237528483,27.8063129848904,27.8493067423503
"69",91.0750045776367,20.375,28.0228877597385,23.6161632537842,27.2813602023655,23.3739147186279,27.8063564300537,27.8380438486735
"70",91.125,20.375,28.0263527764214,23.6134071350098,27.2667700449626,23.3637555440267,27.8076241811117,27.8293609619141
"71",91.1750030517578,20.375,28.0354506174723,23.6296768188477,27.262795554267,23.3689085642497,27.8177218967014,27.8378601074219
"72",91.2249984741211,20.375,28.0381391313341,23.6490491231283,27.2668694390191,23.382791519165,27.8279808892144,27.8509019215902
"73",91.2750015258789,20.375,28.0484924316406,23.6685199737549,27.2783245510525,23.3973458607992,27.8466794755724,27.8751614888509
"74",91.3250045776367,20.375,28.0612915886773,23.6751352945964,27.2844863467746,23.415901184082,27.9128271738688,27.9535331726074
"75",91.375,20.375,28.0875006781684,23.6918074289958,27.3095300462511,23.4328651428223,27.9594497680664,28.0128993988037
"76",91.4250030517578,20.375,28.1246772342258,23.7087523142497,27.3433318667942,23.4498996734619,28.016668955485,28.0856698354085
"77",91.4749984741211,20.375,28.1929507785373,23.6897506713867,27.404499689738,23.4305063883464,28.1008372836643,28.1990935007731
"78",91.5250015258789,20.375,28.2509062025282,23.7005144755046,27.4578969743517,23.4416332244873,28.1722460852729,28.2928937276204
"79",91.5750045776367,20.375,28.312068939209,23.7117335001628,27.5158966912164,23.453031539917,28.2464135487874,28.3914114634196
"80",91.625,20.375,28.3747452629937,23.7227541605632,27.5758253733317,23.4635111490885,28.3217436472575,28.4924920399984
"81",91.6750030517578,20.375,28.4373569488525,23.7339197794596,27.6362183888753,23.4734605153402,28.3967168596056,28.5940246582031
"82",91.7249984741211,20.375,28.4775254991319,23.7038644154867,27.6736278533936,23.4453258514404,28.4491950141059,28.6718966166178
"83",91.7750015258789,20.375,28.5053941938612,23.6559391021729,27.6956799825033,23.4010416666667,28.4990779028998,28.7472712198893
"84",91.8250045776367,20.375,28.5282448662652,23.6071097056071,27.711768468221,23.357385635376,28.5510071648492,28.8244311014811
"85",91.875,20.375,28.5475162929959,23.5619729359945,27.7261170281304,23.3167483011882,28.5954180823432,28.8924840291341
"86",91.9250030517578,20.375,28.5635886722141,23.5223630269368,27.7402962578668,23.2793547312419,28.6276942359077,28.9461078643799
"87",91.9749984741211,20.375,28.5743957095676,23.4846254984538,27.7501958211263,23.2432181040446,28.6533277299669,28.9912643432617
"88",92.0250015258789,20.375,28.634556028578,23.4449494679769,27.8099604712592,23.2046616872152,28.7271887461344,29.1053892771403
"89",92.0750045776367,20.375,28.6315739949544,23.4093055725098,27.8069831000434,23.1695868174235,28.7399741278754,29.1331322987874
"90",92.125,20.375,28.6222426096598,23.373462677002,27.7978089650472,23.1339352925618,28.747219297621,29.1532414754232
"91",92.1750030517578,20.375,28.6132884555393,23.350331624349,27.7969014909532,23.105370203654,28.7278298272027,29.142063776652
"92",92.2249984741211,20.375,28.6027531094021,23.3346939086914,27.7993246714274,23.0826066335042,28.6933574676514,29.1123828887939
"93",92.2750015258789,20.375,28.586733924018,23.3650512695312,27.7958609263102,23.0924421946208,28.6447874704997,29.055716196696
"94",92.3250045776367,20.375,28.5426902770996,23.2948055267334,27.7616445753309,22.9971230824788,28.5807427300347,28.9715181986491
"95",92.375,20.375,28.484245300293,23.2202994028727,27.7182210286458,22.9079062143962,28.527530670166,28.899180094401
"96",92.4250030517578,20.375,28.4222253163656,23.1470012664795,27.6728441450331,22.8203163146973,28.4707270728217,28.8218892415365
"97",92.4749984741211,20.375,28.3577637142605,23.0747197469076,27.6260075039334,22.7333914438883,28.4102160135905,28.7396462758382
"98",92.5250015258789,20.375,28.2043537563748,22.9859587351481,27.4899406433105,22.6248556772868,28.2505819532606,28.5224647521973
"99",92.5750045776367,20.375,28.1357466379801,22.9185810089111,27.4412598080105,22.5363922119141,28.1621259053548,28.4055576324463
"100",92.625,20.375,28.0672641330295,22.8508981068929,27.3912078009711,22.4465312957764,28.0710201263428,28.2847595214844
"101",92.6750030517578,20.375,27.9721586439345,22.7622203826904,27.3138707478841,22.3359076182048,27.9543702867296,28.1484680175781
"102",92.7249984741211,20.375,28.033412721422,22.7437788645426,27.3916852739122,22.29705174764,27.9961501227485,28.1877314249674
"103",92.7750015258789,20.375,27.9634958902995,22.6766026814779,27.338399887085,22.2088006337484,27.9065282609728,28.0655161539714
"104",92.8250045776367,20.375,27.9159637027317,22.5637607574463,27.3143037160238,22.0915323893229,27.8463240729438,28.0038038889567
"105",92.875,20.375,28.0072260962592,22.3677927652995,27.4484644995795,21.9419244130452,27.9518695407444,28.1732718149821
"106",92.9250030517578,20.375,28.0847055647108,22.1617863972982,27.5682767232259,21.782631556193,28.0446355607775,28.3354447682699
"107",92.9749984741211,20.375,28.159823735555,21.9547437032064,27.6852703094482,21.6225852966309,28.1357224782308,28.4967530568441
"108",93.0250015258789,20.375,28.2504009670681,21.7509301503499,27.8172590467665,21.4661095937093,28.2430148654514,28.6792062123617
"109",87.6750030517578,20.4249992370605,28.1916868421767,23.3982359568278,27.6165994008382,23.1995595296224,27.9803117116292,28.2331504821777
"110",87.7250061035156,20.4249992370605,28.2206353081597,23.6990197499593,27.5865457322862,23.4799613952637,27.9875734117296,28.2058760325114
"111",87.7750015258789,20.4249992370605,28.2310098012288,23.8413887023926,27.5669066111247,23.6141401926676,27.9865606096056,28.1871115366618
"112",87.8250045776367,20.4249992370605,28.2226382361518,23.8238824208577,27.5577725304498,23.6007480621338,27.9771908654107,28.1769250233968
"113",87.875,20.4249992370605,28.2142675187853,23.8063780466716,27.5486407809787,23.5873584747314,27.9678243001302,28.1667423248291
"114",87.9250030517578,20.4249992370605,28.2058965894911,23.7888711293538,27.5395075480143,23.5739676157633,27.9584560394287,28.1565570831299
"115",87.9750061035156,20.4249992370605,28.1975246005588,23.7713635762533,27.5303741031223,23.5605742136637,27.949087354872,28.1463712056478
"116",88.0250015258789,20.4249992370605,28.1891536712646,23.7538592020671,27.5212423536513,23.5471846262614,27.9397205776638,28.1361897786458
"117",88.0750045776367,20.4249992370605,28.1807823181152,23.7363529205322,27.512108484904,23.5337931315104,27.9303518931071,28.1260032653809
"118",88.125,20.4249992370605,28.1724116007487,23.718848546346,27.5029782189263,23.5204029083252,27.9209849039714,28.1158199310303
"119",88.1750030517578,20.4249992370605,28.1640402475993,23.7013403574626,27.4938441382514,23.5070101420085,27.9116170671251,28.1056353251139
"120",88.2250061035156,20.4249992370605,28.155668258667,23.6838340759277,27.4847111172146,23.4936186472575,27.9022479587131,28.0954494476318
"121",88.2750015258789,20.4249992370605,28.1472973293728,23.6663297017415,27.4755787319607,23.480229695638,27.892881181505,28.0852661132812
"122",88.3250045776367,20.4249992370605,28.1410783131917,23.6532936096191,27.4686645931668,23.4706637064616,27.885894563463,28.0776271820068
"123",88.375,20.4249992370605,28.1413955688477,23.6538352966309,27.4684918721517,23.4727217356364,27.8861444261339,28.0777219136556
"124",88.4250030517578,20.4249992370605,28.1417132483588,23.6543782552083,27.4683185153537,23.4747791290283,27.8863942888048,28.0778166453044
"125",88.4750061035156,20.4249992370605,28.1420311397976,23.6549218495687,27.4681457943386,23.4768358866374,27.8866435156928,28.0779113769531
"126",88.5250015258789,20.4249992370605,28.1423481835259,23.6554648081462,27.4679726494683,23.4788945515951,27.8868933783637,28.0780067443848
"127",88.5750045776367,20.4249992370605,28.1426652272542,23.6560064951579,27.4677997165256,23.4809532165527,27.887143029107,28.0781014760335
"128",88.625,20.4249992370605,28.1429826948378,23.6565500895182,27.4676274193658,23.4830099741618,27.8873926798503,28.0781962076823
"129",88.6750030517578,20.4249992370605,28.1433005862766,23.6570917765299,27.4674546983507,23.4850686391195,27.8876423305935,28.0782909393311
"130",88.7250061035156,20.4249992370605,28.1436178419325,23.6576353708903,27.4672811296251,23.4871260325114,27.8878928290473,28.0783863067627
"131",88.7750015258789,20.4249992370605,28.1439353095161,23.6581789652507,27.4671079847548,23.4891834259033,27.8881424797906,28.0784810384115
"132",88.8250045776367,20.4249992370605,28.144252565172,23.6587200164795,27.4669350518121,23.491242090861,27.8883910708957,28.0785757700602
"133",88.875,20.4249992370605,28.1445704566108,23.6592636108398,27.4667625427246,23.4933001200358,27.8886409335666,28.078670501709
"134",88.9250030517578,20.4249992370605,28.1389997270372,23.6523100535075,27.462334950765,23.4867045084635,27.883240169949,28.0711161295573
"135",88.9750061035156,20.4249992370605,28.1334145863851,23.6453386942546,27.4578980339898,23.4800891876221,27.8778258429633,28.0635426839193
"136",89.0250015258789,20.4249992370605,28.1278300815158,23.6383692423503,27.4534602695041,23.4734738667806,27.8724121517605,28.0559692382812
"137",89.0750045776367,20.4249992370605,28.1222464243571,23.6313972473145,27.4490227169461,23.4668566385905,27.8669976128472,28.048397064209
"138",89.125,20.4249992370605,28.1166617075602,23.6244265238444,27.4445860120985,23.4602419535319,27.8615830739339,28.040823618571
"139",89.1750030517578,20.4249992370605,28.1110769907633,23.6174558003743,27.4401478237576,23.4536266326904,27.8561685350206,28.0332508087158
"140",89.2250061035156,20.4249992370605,28.1054916381836,23.6104844411214,27.4357113308377,23.4470106760661,27.8507533603244,28.025676091512
"141",89.2750015258789,20.4249992370605,28.0999075571696,23.6035137176514,27.4312731424967,23.4403953552246,27.8453396691216,28.0181045532227
"142",89.3250045776367,20.4249992370605,28.0943222045898,23.5965410868327,27.4268358018663,23.4337793986003,27.839925342136,28.0105311075846
"143",89.375,20.4249992370605,28.0887387593587,23.5895716349284,27.4223990970188,23.427162806193,27.8345112270779,28.0029589335124
"144",89.4250030517578,20.4249992370605,28.0831536187066,23.5826002756755,27.4179613325331,23.4205481211344,27.8290966881646,27.9953861236572
"145",89.4750061035156,20.4249992370605,28.0732002258301,23.5768006642659,27.4114025963677,23.4143244425456,27.8204159206814,27.9832178751628
"146",89.5250015258789,20.4249992370605,28.0617739359538,23.5713977813721,27.4041298760308,23.4082361857096,27.81063524882,27.96950340271
"147",89.5750045776367,20.4249992370605,28.0503463745117,23.5659955342611,27.3968550364176,23.4021466573079,27.8008518218994,27.9557857513428
"148",89.625,20.4249992370605,28.038920296563,23.5605920155843,27.3895818922255,23.3960590362549,27.7910705142551,27.9420706431071
"149",89.6750030517578,20.4249992370605,28.0274929470486,23.5551884969076,27.3823070526123,23.3899688720703,27.7812875111898,27.928352355957
"150",89.7250061035156,20.4249992370605,28.0160653856066,23.5497862497966,27.3750320010715,23.3838793436686,27.7715051439073,27.9146359761556
"151",89.7750015258789,20.4249992370605,28.0046395195855,23.5443840026855,27.3677588568793,23.3777904510498,27.761723836263,27.9009195963542
"152",89.8250045776367,20.4249992370605,27.9932106865777,23.5389798482259,27.3604842291938,23.371701558431,27.7519410451253,27.8872025807699
"153",89.875,20.4249992370605,27.9817848205566,23.533576965332,27.3532112969293,23.3656113942464,27.7421593136258,27.8734868367513
"154",89.9250030517578,20.4249992370605,27.9703574710422,23.5281740824382,27.345937093099,23.3595237731934,27.7323765224881,27.8597691853841
"155",89.9750061035156,20.4249992370605,27.9589299096002,23.5227711995443,27.3386620415582,23.3534336090088,27.7225933074951,27.8460508982341
"156",90.0250015258789,20.4249992370605,27.9510324266222,23.5244852701823,27.3344618479411,23.3539549509684,27.717198477851,27.8379758199056
"157",90.0750045776367,20.4249992370605,27.9466991424561,23.533384958903,27.3333636389838,23.3611475626628,27.7162303924561,27.8355929056803
"158",90.125,20.4249992370605,27.9423647986518,23.5422846476237,27.3322658538818,23.3683395385742,27.7152631547716,27.8332118988037
"159",90.1750030517578,20.4249992370605,27.9380302429199,23.5511849721273,27.3311672210693,23.3755327860514,27.7142946455214,27.8308289845784
"160",90.2250061035156,20.4249992370605,27.9336963229709,23.560084660848,27.3300685882568,23.3827260335286,27.7133269839817,27.8284467061361
"161",90.2750015258789,20.4249992370605,27.9293624030219,23.5689837137858,27.3289712270101,23.3899180094401,27.7123582628038,27.8260637919108
"162",90.3250045776367,20.4249992370605,27.9250276353624,23.5778827667236,27.3278721703423,23.3971106211344,27.7113908131917,27.8236821492513
"163",90.375,20.4249992370605,27.920693927341,23.5867830912272,27.3267739613851,23.4043032328288,27.7104227277968,27.821299235026
"164",90.4250030517578,20.4249992370605,27.9163597954644,23.5956827799479,27.3256759643555,23.4114958445231,27.7094548543294,27.8189163208008
"165",90.4749984741211,20.4249992370605,27.9120254516602,23.6045843760173,27.3245779673258,23.4186897277832,27.7084865570068,27.8165346781413
"166",90.5250015258789,20.4249992370605,27.9076908959283,23.6134821573893,27.323479546441,23.4258823394775,27.7075182596842,27.8141504923503
"167",90.5750045776367,20.4249992370605,27.9020351833767,23.6203969319661,27.3207745022244,23.4306513468424,27.7048812442356,27.8092568715413
"168",90.625,20.4249992370605,27.892361746894,23.6212762196859,27.3131868574354,23.4280503590902,27.6971711052789,27.7967224121094
"169",90.6750030517578,20.4249992370605,27.8826870388455,23.6221548716227,27.3055973052979,23.4254500071208,27.689458211263,27.7841854095459
"170",90.7249984741211,20.4249992370605,27.8730119069417,23.6230347951253,27.2980086008708,23.4228490193685,27.6817461649577,27.7716484069824
"171",90.7750015258789,20.4249992370605,27.8633378346761,23.6239134470622,27.2904203202989,23.4202486673991,27.6740351782905,27.7591133117676
"172",90.8250045776367,20.4249992370605,27.8536631266276,23.624792098999,27.282830980089,23.4176476796468,27.6663227081299,27.7465763092041
"173",90.875,20.4249992370605,27.9979241689046,23.631217956543,27.3508955637614,23.420836130778,27.7906839582655,27.8686663309733
"174",90.9250030517578,20.4249992370605,28.0057900746663,23.6288255055745,27.3369060092502,23.4114786783854,27.7971074846056,27.8651529947917
"175",90.9749984741211,20.4249992370605,28.0172547234429,23.6243940989176,27.3209476470947,23.3974545796712,27.8037923177083,27.8599421183268
"176",91.0250015258789,20.4249992370605,28.02377849155,23.6204795837402,27.3033621046278,23.384724299113,27.8064776526557,27.8506100972493
"177",91.0750045776367,20.4249992370605,28.0280231899685,23.6170508066813,27.286311255561,23.3731416066488,27.8076873355442,27.8404140472412
"178",91.125,20.4249992370605,28.0326591067844,23.6140931447347,27.2718641493056,23.3626124064128,27.8099848429362,27.8327153523763
"179",91.1750030517578,20.4249992370605,28.0455652872721,23.629576365153,27.2678220536974,23.365696589152,27.8224716186523,27.8432083129883
"180",91.2249984741211,20.4249992370605,28.0551189846463,23.6475245157878,27.2716017829047,23.3753534952799,27.8362759484185,27.8590100606283
"181",91.2750015258789,20.4249992370605,28.0675521426731,23.6669394175212,27.2843358781603,23.3893502553304,27.856286154853,27.8849252065023
"182",91.3250045776367,20.4249992370605,28.0926144917806,23.6593545277913,27.30241033766,23.3919105529785,27.9298555586073,27.9759241739909
"183",91.375,20.4249992370605,28.1258415646023,23.6707750956217,27.3343753814697,23.404307047526,27.9819068908691,28.0430456797282
"184",91.4250030517578,20.4249992370605,28.1688149770101,23.6825300852458,27.376627392239,23.4198373158773,28.0453431871202,28.1248900095622
"185",91.4749984741211,20.4249992370605,28.2214181688097,23.6918690999349,27.4248464372423,23.4302895863851,28.1168507470025,28.2176380157471
"186",91.5250015258789,20.4249992370605,28.2806207868788,23.6994692484538,27.4774021572537,23.4376939137777,28.1931076049805,28.3176142374674
"187",91.5750045776367,20.4249992370605,28.3442444271511,23.7100397745768,27.5371644761827,23.4488957722982,28.2709056006538,28.4207420349121
"188",91.625,20.4249992370605,28.409456676907,23.721155166626,27.5994858211941,23.4599952697754,28.3492777082655,28.5257581075033
"189",91.6750030517578,20.4249992370605,28.4743580288357,23.7324396769206,27.6620655059814,23.4705073038737,28.4272068871392,28.6311359405518
"190",91.7249984741211,20.4249992370605,28.5182427300347,23.7063179016113,27.7051991356744,23.4467302958171,28.4785039689806,28.7080281575521
"191",91.7750015258789,20.4249992370605,28.5489061143663,23.6611633300781,27.7313219706217,23.405314763387,28.5278335147434,28.7832107543945
"192",91.8250045776367,20.4249992370605,28.5739118787977,23.6145311991374,27.7505187988281,23.3640079498291,28.5794058905707,28.8604443868001
"193",91.875,20.4249992370605,28.5902110205756,23.5616518656413,27.7570067511665,23.3195966084798,28.6395541297065,28.9466279347738
"194",91.9250030517578,20.4249992370605,28.6056811014811,23.519957224528,27.7690781487359,23.2813428243001,28.6772401597765,29.0068473815918
"195",91.9749984741211,20.4249992370605,28.6696232689752,23.4777609507243,27.8311886257595,23.2413921356201,28.758299085829,29.1303437550863
"196",92.0250015258789,20.4249992370605,28.6725974612766,23.4424126942952,27.8340019649929,23.207213083903,28.7766965230306,29.1660931905111
"197",92.0750045776367,20.4249992370605,28.6680995093452,23.4059391021729,27.8288949330648,23.1717185974121,28.7907373640272,29.195504506429
"198",92.125,20.4249992370605,28.6607517666287,23.3770020802816,27.8257359398736,23.1397819519043,28.7855171627469,29.2018712361654
"199",92.1750030517578,20.4249992370605,28.6515522003174,23.3565044403076,27.8261759016249,23.1122951507568,28.7603045569526,29.1843147277832
"200",92.2249984741211,20.4249992370605,28.6389418707954,23.3388913472493,27.824743270874,23.0829346974691,28.7188599904378,29.1476001739502
"201",92.2750015258789,20.4249992370605,28.6095625559489,23.2966658274333,27.8067215813531,23.0211397806803,28.6625073750814,29.0828247070312
"202",92.3250045776367,20.4249992370605,28.5560682084825,23.2237631479899,27.7659384409587,22.9301389058431,28.6066830952962,29.0076414744059
"203",92.375,20.4249992370605,28.4343340131972,23.1457722981771,27.6605489518907,22.8382434844971,28.4918062422011,28.8484897613525
"204",92.4250030517578,20.4249992370605,28.3709882100423,23.1281566619873,27.613923602634,22.8050289154053,28.4345217810737,28.7687568664551
"205",92.4749984741211,20.4249992370605,28.2980950673421,23.0531520843506,27.5587111579047,22.7146294911702,28.3653945922852,28.6749947865804
"206",92.5250015258789,20.4249992370605,28.2274992201063,22.9830017089844,27.5064610375298,22.6236190795898,28.2812018924289,28.5632209777832
"207",92.5750045776367,20.4249992370605,28.1562326219347,22.9150733947754,27.4548791249593,22.5344657897949,28.1914916568332,28.4442532857259
"208",92.625,20.4249992370605,28.0840184953478,22.8473618825277,27.4024047851562,22.4455839792887,28.0991721683078,28.3215726216634
"209",92.6750030517578,20.4249992370605,28.0453811221653,22.7558034261068,27.3818853166368,22.332529703776,28.0379789140489,28.2921301523844
"210",92.7249984741211,20.4249992370605,28.0393060048421,22.7410856882731,27.393982357449,22.295888264974,28.0091364118788,28.2032178243001
"211",92.7750015258789,20.4249992370605,27.9652873145209,22.6724955240885,27.337466345893,22.2058022816976,27.913447909885,28.0754400889079
"212",92.8250045776367,20.4249992370605,27.9302249484592,22.5707823435466,27.3264128367106,22.0993690490723,27.864602194892,28.0186252593994
"213",92.875,20.4249992370605,28.0034896002875,22.3628005981445,27.4438518948025,21.9372291564941,27.9488190544976,28.1731408437093
"214",92.9250030517578,20.4249992370605,28.081103430854,22.1579984029134,27.5641042921278,21.7789745330811,28.041318681505,28.3338038126628
"215",92.9749984741211,20.4249992370605,28.1472504933675,21.9450429280599,27.672389348348,21.6128826141357,28.1231079101562,28.4884414672852
"216",93.0250015258789,20.4249992370605,28.234650293986,21.7495161692301,27.8014659881592,21.4644966125488,28.2268166012234,28.6560529073079
"217",87.6750030517578,20.4750003814697,28.1916868421767,23.3982359568278,27.6165994008382,23.1995595296224,27.9803117116292,28.2331504821777
"218",87.7250061035156,20.4750003814697,28.2206353081597,23.6990197499593,27.5865457322862,23.4799613952637,27.9875734117296,28.2058760325114
