"","lon","lat","s1","r1","a1","w1","s2","r2","a2","w2","s3","r3","a3","w3","sd1","sd2","sd3"
"1535",88.7750015258789,21.0750007629395,79.2897396087646,112.983362197876,55.9313373565674,71.936336517334,78.7494258880615,114.806486129761,56.4422397613525,73.1345310211182,79.1655426025391,113.599882125854,56.3574142456055,74.6724948883057,2.11571002412132,2.30350924833473,1.90125966823066
"1536",88.8250045776367,21.0750007629395,79.2815380096436,112.961893081665,55.9281253814697,71.9310569763184,78.7440071105957,114.784482955933,56.4389781951904,73.1466522216797,79.1536769866943,113.578706741333,56.352237701416,74.6877975463867,2.11446723536611,2.30111315078057,1.90041880922097
"1537",88.875,21.0750007629395,79.2733345031738,112.940425872803,55.9249114990234,71.9257755279541,78.7385902404785,114.762479782104,56.4357166290283,73.1587715148926,79.1418151855469,113.557527542114,56.3470611572266,74.7030925750732,2.11322878509381,2.29872281064108,1.89961355655222
"1538",88.9250030517578,21.0750007629395,79.2336807250977,112.875703811646,55.8939666748047,71.8885688781738,78.6991596221924,114.701887130737,56.4100437164307,73.1286430358887,79.1025924682617,113.507957458496,56.3143558502197,74.6754302978516,2.11128140376106,2.29757955357783,1.90002510598982
"1539",88.9750061035156,21.0750007629395,79.1939506530762,112.810884475708,55.8629493713379,71.8512840270996,78.6596488952637,114.64119720459,56.3843173980713,73.0984153747559,79.0633029937744,113.458311080933,56.2815780639648,74.6476631164551,2.10933534157819,2.29644257361326,1.90046211295628
"1540",89.0250015258789,21.0750007629395,79.1542282104492,112.746065139771,55.8319435119629,71.8140144348145,78.6201400756836,114.580520629883,56.3585968017578,73.0681896209717,79.0240173339844,113.408676147461,56.2488117218018,74.6198997497559,2.10739129902338,2.29531057615317,1.9009240014092
"1541",89.0750045776367,21.0750007629395,78.9662971496582,112.895679473877,55.8819618225098,71.6596031188965,78.5291423797607,114.760406494141,56.3846092224121,73.0193786621094,79.2440643310547,113.634088516235,56.2601909637451,74.4855155944824,2.15343571265496,2.30929228834046,1.93769036143587
"1542",89.125,21.0750007629395,78.8786544799805,112.895826339722,55.8835735321045,71.5930881500244,78.4803657531738,114.781080245972,56.3752059936523,72.9819221496582,79.283374786377,113.672286987305,56.2417125701904,74.4141712188721,2.1657273618794,2.31371457524479,1.95120536108558
"1543",89.1750030517578,21.0750007629395,78.7943744659424,112.899002075195,55.8843574523926,71.52414894104,78.419849395752,114.802198410034,56.3711910247803,72.940845489502,79.2887382507324,113.702787399292,56.2287902832031,74.3375339508057,2.17811867780271,2.31962593545966,1.96655533188505
"1544",89.2250061035156,21.0750007629395,78.7385578155518,112.885606765747,55.8832321166992,71.47119140625,78.3888931274414,114.806898117065,56.360725402832,72.8805332183838,79.255542755127,113.718925476074,56.2118988037109,74.2719593048096,2.18445350419497,2.32940963764469,1.97772032325477
