"","lon","lat","tlts1","tltr1","tlts2","tltr2","tlts3","tltr3"
"23",88.7750015258789,20.375,27.7542457580566,24.6591180165609,27.6332465277778,23.2929210662842,27.9542734358046,27.8807373046875
"24",88.8250045776367,20.375,27.7558133867052,24.6592852274577,27.6326313018799,23.2957579294841,27.9540146721734,27.8797753651937
"25",88.875,20.375,27.7573805914985,24.6594505310059,27.632016075982,23.2985922495524,27.9537559085422,27.8788146972656
"26",88.9250030517578,20.375,27.7533567216661,24.6524518330892,27.6270455254449,23.2955938975016,27.9489674038357,27.8704210917155
"27",88.9750061035156,20.375,27.7493190765381,24.6454327901204,27.6220656500922,23.2925809224447,27.9441678788927,27.8620096842448
"28",89.0250015258789,20.375,27.7452816433377,24.638417561849,27.6170859866672,23.2895679473877,27.9393687778049,27.8535995483398
"29",89.0750045776367,20.375,27.7412433624268,24.631399790446,27.6121056874593,23.2865556081136,27.934568617079,27.845188776652
"30",89.125,20.375,27.737206141154,24.6243826548258,27.6071260240343,23.2835426330566,27.9297699398465,27.8367780049642
"31",89.1750030517578,20.375,27.7331687079536,24.61736424764,27.602145936754,23.2805302937826,27.9249695671929,27.8283672332764
"32",89.2250061035156,20.375,27.7291304270426,24.6103477478027,27.5971652136909,23.2775179545085,27.9201696183946,27.8199564615885
"33",89.2750015258789,20.375,27.7250929938422,24.6033306121826,27.5921863979763,23.2745056152344,27.9153713650174,27.8115463256836
"34",89.3250045776367,20.375,27.7210559844971,24.5963134765625,27.5872058868408,23.2714926401774,27.9105705685086,27.8031355539958
"35",89.375,20.375,27.7170181274414,24.5892963409424,27.5822253757053,23.2684809366862,27.9057714674208,27.7947241465251
"36",89.4250030517578,20.375,27.7129802703857,24.5822785695394,27.5772455003526,23.2654679616292,27.9009721544054,27.7863133748372
"37",89.4750061035156,20.375,27.7057257758247,24.5724271138509,27.5683210160997,23.2622934977214,27.8928337097168,27.7762120564779
"38",89.5250015258789,20.375,27.6973870595296,24.5616226196289,27.5580679575602,23.2590662638346,27.8835699293349,27.765541712443
"39",89.5750045776367,20.375,27.6890466478136,24.5508155822754,27.5478121439616,23.2558390299479,27.8743050893148,27.7548688252767
"40",89.625,20.375,27.6807079315186,24.5400098164876,27.5375578138563,23.2526117960612,27.8650410970052,27.7441991170247
"41",89.6750030517578,20.375,27.6723677317301,24.529203414917,27.5273026360406,23.2493826548258,27.8557766808404,27.7335268656413
"42",89.7250061035156,20.375,27.664027955797,24.5183963775635,27.5170472462972,23.246156056722,27.8465114169651,27.7228552500407
"43",89.7750015258789,20.375,27.6556883917915,24.5075925191243,27.5067929161919,23.2429288228353,27.8372476365831,27.7121849060059
"44",89.8250045776367,20.375,27.6473488277859,24.4967842102051,27.4965368906657,23.2397009531657,27.8279825846354,27.7015126546224
"45",89.875,20.375,27.6390092637804,24.4859790802002,27.4862829844157,23.2364718119303,27.8187192281087,27.6908429463704
"46",89.9250030517578,20.375,27.6306688520643,24.4751720428467,27.4760271708171,23.2332445780436,27.8094539642334,27.6801700592041
"47",89.9750061035156,20.375,27.6223284403483,24.4643650054932,27.4657717810737,23.2300179799398,27.8001891242133,27.6694984436035
"48",90.0250015258789,20.375,27.6168062422011,24.4576663970947,27.4589138031006,23.2330805460612,27.7929990556505,27.6613343556722
"49",90.0750045776367,20.375,27.6141251458062,24.4551130930583,27.4554816351997,23.24249903361,27.7879026201036,27.6557006835938
"50",90.125,20.375,27.6114446851942,24.4525591532389,27.4520503150092,23.2519137064616,27.7828059726291,27.6500663757324
"51",90.1750030517578,20.375,27.608763800727,24.4500058492025,27.4486183590359,23.2613309224447,27.7777095370822,27.6444333394368
"52",90.2250061035156,20.375,27.6060829162598,24.447452545166,27.445186191135,23.2707475026449,27.7726126776801,27.6387996673584
"53",90.2750015258789,20.375,27.6034024556478,24.4448998769124,27.4417559305827,23.2801634470622,27.7675166659885,27.6331659952799
"54",90.3250045776367,20.375,27.6007209353977,24.4423446655273,27.4383237626817,23.2895800272624,27.7624198065864,27.6275316874186
"55",90.375,20.375,27.5980402628581,24.4397919972738,27.4348926544189,23.2989947001139,27.7573233710395,27.6218980153402
"56",90.4250030517578,20.375,27.5953598022461,24.4372393290202,27.4314609103733,23.3084125518799,27.7522269354926,27.6162643432617
"57",90.4749984741211,20.375,27.5926789177789,24.434684753418,27.4280291663276,23.3178310394287,27.7471298641629,27.6106300354004
"58",90.5250015258789,20.375,27.5899984571669,24.4321314493815,27.4245980580648,23.3272457122803,27.7420344882541,27.6049969991048
"59",90.5750045776367,20.375,27.5856102837457,24.426830291748,27.4195192125108,23.3346449534098,27.7352636125353,27.5969638824463
"60",90.625,20.375,27.5760303073459,24.4131787618001,27.4094359079997,23.3359101613363,27.7234088049995,27.5816478729248
"61",90.6750030517578,20.375,27.5664496951633,24.3995240529378,27.3993511199951,23.3371760050456,27.7115510304769,27.5663274129232
"62",90.7249984741211,20.375,27.5568684471978,24.3858706156413,27.3892665439182,23.3384418487549,27.6996947394477,27.5510082244873
"63",90.7750015258789,20.375,27.5472893185086,24.3722184499105,27.3791834513346,23.3397064208984,27.6878386603461,27.5356903076172
"64",90.8250045776367,20.375,27.5377080705431,24.3585637410482,27.3690980275472,23.3409722646077,27.6759821573893,27.5203704833984
"65",90.875,20.375,27.5281287299262,24.3449122111003,27.3590151468913,23.3422374725342,27.6641262902154,27.5050525665283
"66",90.9250030517578,20.375,27.6377743615044,24.3649209340413,27.4347608354357,23.3977483113607,27.7779396904839,27.6498896280924
"67",90.9749984741211,20.375,27.6349635654026,24.3574670155843,27.4281334347195,23.4048957824707,27.7781721750895,27.647190729777
"68",91.0250015258789,20.375,27.628791809082,24.3491649627686,27.4185045030382,23.4112949371338,27.7744403415256,27.6395594278971
"69",91.0750045776367,20.375,27.6217986212836,24.3402372996012,27.4083364274767,23.417147954305,27.7694286770291,27.6305503845215
"70",91.125,20.375,27.6163904401991,24.3307838439941,27.3999919891357,23.4225667317708,27.7655925750732,27.6234893798828
"71",91.1750030517578,20.375,27.6204961140951,24.3360557556152,27.3994810316298,23.4395993550618,27.7683664957682,27.6246871948242
"72",91.2249984741211,20.375,27.6244222852919,24.3372592926025,27.3987723456489,23.455150604248,27.7678854200575,27.6242459615072
"73",91.2750015258789,20.375,27.6358619266086,24.3382123311361,27.4051969316271,23.4710508982341,27.7748917473687,27.6343116760254
"74",91.3250045776367,20.375,27.6487286885579,24.3162072499593,27.4102380540636,23.4767169952393,27.7943303849962,27.6687367757161
"75",91.375,20.375,27.6754830678304,24.3111928304036,27.4304457770454,23.4909629821777,27.8190532260471,27.7054386138916
"76",91.4250030517578,20.375,27.7120645311144,24.3068345387777,27.4594891866048,23.5065561930339,27.8531784481472,27.7552115122477
"77",91.4749984741211,20.375,27.7779882219103,24.2674573262533,27.5178826649984,23.4876740773519,27.9162483215332,27.8479550679525
"78",91.5250015258789,20.375,27.8343461354574,24.2579174041748,27.5655841827393,23.4978726704915,27.9672069549561,27.921604792277
"79",91.5750045776367,20.375,27.8943979475233,24.2483418782552,27.6169624328613,23.5081151326497,28.0212735070123,27.999968846639
"80",91.625,20.375,27.9561593797472,24.2387154897054,27.6706699795193,23.5177256266276,28.0773749881321,28.0813420613607
"81",91.6750030517578,20.375,28.0181007385254,24.2293357849121,27.7251324123806,23.5270392100016,28.1339230007595,28.163553237915
"82",91.7249984741211,20.375,28.058051639133,24.1905810038249,27.758079316881,23.5047982533773,28.1763653225369,28.2286796569824
"83",91.7750015258789,20.375,28.085504743788,24.137269337972,27.7804855770535,23.4678274790446,28.2141005198161,28.2889054616292
"84",91.8250045776367,20.375,28.1080631679959,24.0818157196045,27.7985886467828,23.4298114776611,28.2495695749919,28.3469301859538
"85",91.875,20.375,28.1276092529297,24.0304120381673,27.8137522803413,23.3949610392253,28.2804887559679,28.3982092539469
"86",91.9250030517578,20.375,28.1447052425808,23.9856948852539,27.8263863457574,23.3649196624756,28.3056399027507,28.4403743743896
"87",91.9749984741211,20.375,28.1569506327311,23.9430643717448,27.8346053229438,23.3362731933594,28.3256814744737,28.4751516977946
"88",92.0250015258789,20.375,28.2185482449002,23.8973166147868,27.8923119439019,23.3053633371989,28.3945308261447,28.5788981119792
"89",92.0750045776367,20.375,28.2176481882731,23.8568331400553,27.8885358174642,23.2780202229818,28.4025285508898,28.5964756011963
"90",92.125,20.375,28.210637834337,23.816291809082,27.8793958028158,23.2500839233398,28.4052874247233,28.6064154307048
"91",92.1750030517578,20.375,28.2055085500081,23.7918631235758,27.8705429501004,23.2337042490641,28.3990215725369,28.6003125508626
"92",92.2249984741211,20.375,28.1998574998644,23.7759577433268,27.8596117231581,23.2242724100749,28.3856985304091,28.5826950073242
"93",92.2750015258789,20.375,28.1856314341227,23.8119653065999,27.8478840721978,23.2604961395264,28.3732488420275,28.5563646952311
"94",92.3250045776367,20.375,28.1402543385824,23.7446982065837,27.8118991851807,23.199764251709,28.3449448479546,28.5077521006266
"95",92.375,20.375,28.0838951534695,23.6645437876383,27.7642086876763,23.1332632700602,28.3101334042019,28.454293568929
"96",92.4250030517578,20.375,28.0246357387967,23.5850518544515,27.7135927412245,23.0674959818522,28.2718946668837,28.3957150777181
"97",92.4749984741211,20.375,27.9633019765218,23.5066579182943,27.6610607571072,23.0023816426595,28.2310903337267,28.3329671223958
"98",92.5250015258789,20.375,27.8129670884874,23.4174092610677,27.5203437805176,22.9205080668132,28.0995701683892,28.1427866617839
"99",92.5750045776367,20.375,27.7470840877957,23.3490912119548,27.4622921413845,22.8602511088053,28.0462426079644,28.0593134562174
"100",92.625,20.375,27.6805686950684,23.2817910512288,27.4035657246908,22.800173441569,27.991982989841,27.9738203684489
"101",92.6750030517578,20.375,27.587185965644,23.1934070587158,27.317682478163,22.7194226582845,27.9111126793755,27.8720696767171
"102",92.7249984741211,20.375,27.6490762498644,23.1720765431722,27.3871432410346,22.7096010843913,27.986428366767,27.9444211324056
"103",92.7750015258789,20.375,27.5804375542535,23.1050275166829,27.3255490197076,22.6509399414062,27.9307975769043,27.8555545806885
"104",92.8250045776367,20.375,27.5410616132948,22.9833005269368,27.2956714630127,22.5463727315267,27.8932588365343,27.8223292032878
"105",92.875,20.375,27.6613814036051,22.7505690256755,27.4344393412272,22.3575719197591,27.9846286773682,28.0030816396077
"106",92.9250030517578,20.375,27.7677031622993,22.5076319376628,27.5591008928087,22.1589800516764,28.0623440212674,28.1759325663249
"107",92.9749984741211,20.375,27.871469285753,22.2635173797607,27.6810783810086,21.9595737457275,28.1377152336968,28.3474966684977
"108",93.0250015258789,20.375,27.9904443952772,22.0222498575846,27.8181964026557,21.7636483510335,28.2285376654731,28.5397796630859
"109",87.6750030517578,20.4249992370605,27.8381888071696,24.2135073343913,27.7606205410428,23.0151227315267,28.0265106625027,28.0848274230957
"110",87.7250061035156,20.4249992370605,27.8308703104655,24.5979340871175,27.7453443739149,23.2766005198161,28.0385123358832,28.0423367818197
"111",87.7750015258789,20.4249992370605,27.8233261108398,24.7851257324219,27.7333041297065,23.4016908009847,28.0406542883979,28.0151850382487
"112",87.8250045776367,20.4249992370605,27.8155521816678,24.7732620239258,27.7245269351535,23.3891372680664,28.0328430599636,28.0035076141357
"113",87.875,20.4249992370605,27.8077807956272,24.7614002227783,27.7157514360216,23.3765837351481,28.0250322553847,27.9918320973714
"114",87.9250030517578,20.4249992370605,27.8000072903103,24.7495365142822,27.7069744533963,23.3640289306641,28.0172203911675,27.9801534016927
"115",87.9750061035156,20.4249992370605,27.7922337849935,24.737673441569,27.6981978946262,23.3514722188314,28.0094091627333,27.9684766133626
"116",88.0250015258789,20.4249992370605,27.7844623989529,24.7258116404216,27.6894228193495,23.338919321696,28.0015981462267,27.9567998250326
"117",88.0750045776367,20.4249992370605,27.7766886817084,24.7139472961426,27.6806464725071,23.326363881429,27.9937858581543,27.9451211293538
"118",88.125,20.4249992370605,27.7689168718126,24.7020867665609,27.6718705495199,23.3138109842936,27.9859756893582,27.9334456125895
"119",88.1750030517578,20.4249992370605,27.7611433664958,24.6902230580648,27.663094414605,23.3012555440267,27.9781644609239,27.9217675526937
"120",88.2250061035156,20.4249992370605,27.7533698611789,24.6783593495687,27.654317855835,23.2887001037598,27.9703523847792,27.910088857015
"121",88.2750015258789,20.4249992370605,27.7455976274278,24.666498819987,27.6455421447754,23.2761472066243,27.9625422159831,27.8984139760335
"122",88.3250045776367,20.4249992370605,27.7401379479302,24.6576137542725,27.6387865278456,23.2674032847087,27.9566004011366,27.8893896738688
"123",88.375,20.4249992370605,27.7417049407959,24.6577809651693,27.6381710900201,23.270237604777,27.9563416375054,27.888427734375
"124",88.4250030517578,20.4249992370605,27.7432732052273,24.6579481760661,27.6375558641222,23.273073832194,27.9560832977295,27.8874664306641
"125",88.4750061035156,20.4249992370605,27.7448399861654,24.65811475118,27.6369395785862,23.2759094238281,27.9558245340983,27.8865044911702
"126",88.5250015258789,20.4249992370605,27.7464080386692,24.6582813262939,27.636323928833,23.2787437438965,27.9555657704671,27.8855431874593
"127",88.5750045776367,20.4249992370605,27.7479756673177,24.6584485371908,27.6357082790799,23.2815806070964,27.9553065829807,27.8845812479655
"128",88.625,20.4249992370605,27.7495435078939,24.6586163838704,27.635093053182,23.2844155629476,27.95504866706,27.8836199442546
"129",88.6750030517578,20.4249992370605,27.7511102888319,24.6587823232015,27.6344776153564,23.2872505187988,27.9547909630669,27.8826605478923
"130",88.7250061035156,20.4249992370605,27.7526783413357,24.6589501698812,27.6338619656033,23.2900861104329,27.9545321994358,27.8816986083984
"131",88.7750015258789,20.4249992370605,27.7542457580566,24.6591180165609,27.6332465277778,23.2929210662842,27.9542734358046,27.8807373046875
"132",88.8250045776367,20.4249992370605,27.7558133867052,24.6592852274577,27.6326313018799,23.2957579294841,27.9540146721734,27.8797753651937
"133",88.875,20.4249992370605,27.7573805914985,24.6594505310059,27.632016075982,23.2985922495524,27.9537559085422,27.8788146972656
"134",88.9250030517578,20.4249992370605,27.7533567216661,24.6524518330892,27.6270455254449,23.2955938975016,27.9489674038357,27.8704210917155
"135",88.9750061035156,20.4249992370605,27.7493190765381,24.6454327901204,27.6220656500922,23.2925809224447,27.9441678788927,27.8620096842448
"136",89.0250015258789,20.4249992370605,27.7452816433377,24.638417561849,27.6170859866672,23.2895679473877,27.9393687778049,27.8535995483398
"137",89.0750045776367,20.4249992370605,27.7412433624268,24.631399790446,27.6121056874593,23.2865556081136,27.934568617079,27.845188776652
"138",89.125,20.4249992370605,27.737206141154,24.6243826548258,27.6071260240343,23.2835426330566,27.9297699398465,27.8367780049642
"139",89.1750030517578,20.4249992370605,27.7331687079536,24.61736424764,27.602145936754,23.2805302937826,27.9249695671929,27.8283672332764
"140",89.2250061035156,20.4249992370605,27.7291304270426,24.6103477478027,27.5971652136909,23.2775179545085,27.9201696183946,27.8199564615885
"141",89.2750015258789,20.4249992370605,27.7250929938422,24.6033306121826,27.5921863979763,23.2745056152344,27.9153713650174,27.8115463256836
"142",89.3250045776367,20.4249992370605,27.7210559844971,24.5963134765625,27.5872058868408,23.2714926401774,27.9105705685086,27.8031355539958
"143",89.375,20.4249992370605,27.7170181274414,24.5892963409424,27.5822253757053,23.2684809366862,27.9057714674208,27.7947241465251
"144",89.4250030517578,20.4249992370605,27.7129802703857,24.5822785695394,27.5772455003526,23.2654679616292,27.9009721544054,27.7863133748372
"145",89.4750061035156,20.4249992370605,27.7057257758247,24.5724271138509,27.5683210160997,23.2622934977214,27.8928337097168,27.7762120564779
"146",89.5250015258789,20.4249992370605,27.6973870595296,24.5616226196289,27.5580679575602,23.2590662638346,27.8835699293349,27.765541712443
"147",89.5750045776367,20.4249992370605,27.6890466478136,24.5508155822754,27.5478121439616,23.2558390299479,27.8743050893148,27.7548688252767
"148",89.625,20.4249992370605,27.6807079315186,24.5400098164876,27.5375578138563,23.2526117960612,27.8650410970052,27.7441991170247
"149",89.6750030517578,20.4249992370605,27.6723677317301,24.529203414917,27.5273026360406,23.2493826548258,27.8557766808404,27.7335268656413
"150",89.7250061035156,20.4249992370605,27.664027955797,24.5183963775635,27.5170472462972,23.246156056722,27.8465114169651,27.7228552500407
"151",89.7750015258789,20.4249992370605,27.6556883917915,24.5075925191243,27.5067929161919,23.2429288228353,27.8372476365831,27.7121849060059
"152",89.8250045776367,20.4249992370605,27.6473488277859,24.4967842102051,27.4965368906657,23.2397009531657,27.8279825846354,27.7015126546224
"153",89.875,20.4249992370605,27.6390092637804,24.4859790802002,27.4862829844157,23.2364718119303,27.8187192281087,27.6908429463704
"154",89.9250030517578,20.4249992370605,27.6306688520643,24.4751720428467,27.4760271708171,23.2332445780436,27.8094539642334,27.6801700592041
"155",89.9750061035156,20.4249992370605,27.6223284403483,24.4643650054932,27.4657717810737,23.2300179799398,27.8001891242133,27.6694984436035
"156",90.0250015258789,20.4249992370605,27.6168062422011,24.4576663970947,27.4589138031006,23.2330805460612,27.7929990556505,27.6613343556722
"157",90.0750045776367,20.4249992370605,27.6141251458062,24.4551130930583,27.4554816351997,23.24249903361,27.7879026201036,27.6557006835938
"158",90.125,20.4249992370605,27.6114446851942,24.4525591532389,27.4520503150092,23.2519137064616,27.7828059726291,27.6500663757324
"159",90.1750030517578,20.4249992370605,27.608763800727,24.4500058492025,27.4486183590359,23.2613309224447,27.7777095370822,27.6444333394368
"160",90.2250061035156,20.4249992370605,27.6060829162598,24.447452545166,27.445186191135,23.2707475026449,27.7726126776801,27.6387996673584
"161",90.2750015258789,20.4249992370605,27.6034024556478,24.4448998769124,27.4417559305827,23.2801634470622,27.7675166659885,27.6331659952799
"162",90.3250045776367,20.4249992370605,27.6007209353977,24.4423446655273,27.4383237626817,23.2895800272624,27.7624198065864,27.6275316874186
"163",90.375,20.4249992370605,27.5980402628581,24.4397919972738,27.4348926544189,23.2989947001139,27.7573233710395,27.6218980153402
"164",90.4250030517578,20.4249992370605,27.5953598022461,24.4372393290202,27.4314609103733,23.3084125518799,27.7522269354926,27.6162643432617
"165",90.4749984741211,20.4249992370605,27.5926789177789,24.434684753418,27.4280291663276,23.3178310394287,27.7471298641629,27.6106300354004
"166",90.5250015258789,20.4249992370605,27.5899984571669,24.4321314493815,27.4245980580648,23.3272457122803,27.7420344882541,27.6049969991048
"167",90.5750045776367,20.4249992370605,27.5856102837457,24.426830291748,27.4195192125108,23.3346449534098,27.7352636125353,27.5969638824463
"168",90.625,20.4249992370605,27.5760303073459,24.4131787618001,27.4094359079997,23.3359101613363,27.7234088049995,27.5816478729248
"169",90.6750030517578,20.4249992370605,27.5664496951633,24.3995240529378,27.3993511199951,23.3371760050456,27.7115510304769,27.5663274129232
"170",90.7249984741211,20.4249992370605,27.5568684471978,24.3858706156413,27.3892665439182,23.3384418487549,27.6996947394477,27.5510082244873
"171",90.7750015258789,20.4249992370605,27.5472893185086,24.3722184499105,27.3791834513346,23.3397064208984,27.6878386603461,27.5356903076172
"172",90.8250045776367,20.4249992370605,27.5377080705431,24.3585637410482,27.3690980275472,23.3409722646077,27.6759821573893,27.5203704833984
"173",90.875,20.4249992370605,27.6413866678874,24.3709913889567,27.4467298719618,23.3905016581217,27.7784856160482,27.6524836222331
"174",90.9250030517578,20.4249992370605,27.639767964681,24.3661530812581,27.437560611301,23.3977991739909,27.7784370846219,27.650359471639
"175",90.9749984741211,20.4249992370605,27.6379761166043,24.359006245931,27.4317345089383,23.4052912394206,27.7800034417046,27.6492900848389
"176",91.0250015258789,20.4249992370605,27.6327752007378,24.3510093688965,27.4228822920058,23.4120044708252,27.7775561014811,27.6432189941406
"177",91.0750045776367,20.4249992370605,27.6265875498454,24.3423074086507,27.4133639865451,23.4181009928385,27.7736038631863,27.6355113983154
"178",91.125,20.4249992370605,27.6218990749783,24.3330217997233,27.405612733629,23.4237092336019,27.7706928253174,27.6296043395996
"179",91.1750030517578,20.4249992370605,27.6281193627252,24.3392753601074,27.4070888095432,23.441250483195,27.7763974931505,27.6341520945231
"180",91.2249984741211,20.4249992370605,27.6358091566298,24.3425712585449,27.410133573744,23.4576352437337,27.7811612023248,27.6395168304443
"181",91.2750015258789,20.4249992370605,27.6489567226834,24.3439687093099,27.4183137681749,23.4737097422282,27.7899809943305,27.6518389383952
"182",91.3250045776367,20.4249992370605,27.6736810472276,24.3086325327555,27.4354231092665,23.465492884318,27.8203222486708,27.7020320892334
"183",91.375,20.4249992370605,27.7071706983778,24.2981071472168,27.4613658057319,23.4750671386719,27.8503663804796,27.7467409769694
"184",91.4250030517578,20.4249992370605,27.7503888871935,24.2862955729167,27.495113796658,23.4856751759847,27.8885722690158,27.8037573496501
"185",91.4749984741211,20.4249992370605,27.8017114003499,24.2740255991618,27.5377472771539,23.4945500691732,27.9362027910021,27.8732980092367
"186",91.5250015258789,20.4249992370605,27.8588025834825,24.2616443634033,27.5873258378771,23.5016625722249,27.9906321631538,27.9518432617188
"187",91.5750045776367,20.4249992370605,27.9210722181532,24.2513052622477,27.6408530341254,23.511464436849,28.0473579830594,28.0340709686279
"188",91.625,20.4249992370605,27.9852710300022,24.2415065765381,27.6966417100694,23.5213635762533,28.1057294209798,28.1188170115153
"189",91.6750030517578,20.4249992370605,28.0494238535563,24.2319348653158,27.7529646555583,23.5309836069743,28.1643770005968,28.2042274475098
"190",91.7249984741211,20.4249992370605,28.093419180976,24.1969337463379,27.7884697384304,23.5128154754639,28.2075258890788,28.2702496846517
"191",91.7750015258789,20.4249992370605,28.1238697899712,24.1463521321615,27.8129893408881,23.4786853790283,28.2461418575711,28.3316720326742
"192",91.8250045776367,20.4249992370605,28.148742251926,24.0930906931559,27.8328090243869,23.4428901672363,28.2824039459229,28.3908596038818
"193",91.875,20.4249992370605,28.1645329793294,24.0314172108968,27.8453703986274,23.4008846282959,28.3169729444716,28.4496905008952
"194",91.9250030517578,20.4249992370605,28.1808049943712,23.9837799072266,27.8575926886665,23.368906656901,28.3436972300212,28.4950745900472
"195",91.9749984741211,20.4249992370605,28.2457449171278,23.9351024627686,27.9184894561768,23.3359038035075,28.4170536465115,28.6060447692871
"196",92.0250015258789,20.4249992370605,28.2505967881944,23.8947124481201,27.9198271433512,23.3091888427734,28.4301321241591,28.6313991546631
"197",92.0750045776367,20.4249992370605,28.2481380038791,23.8530883789062,27.9148631625705,23.2809816996257,28.4378263685438,28.6492163340251
"198",92.125,20.4249992370605,28.2438356611464,23.821351369222,27.9076631334093,23.2593530019124,28.4376063876682,28.6536509195964
"199",92.1750030517578,20.4249992370605,28.2387964460585,23.800412495931,27.8988908131917,23.2452386220296,28.4295010036892,28.6445433298747
"200",92.2249984741211,20.4249992370605,28.2306444380018,23.7858384450277,27.8888513776991,23.2326062520345,28.4157013363308,28.6248709360758
"201",92.2750015258789,20.4249992370605,28.2030942704942,23.7470366160075,27.8652119106717,23.1972548166911,28.3929449717204,28.5878842671712
"202",92.3250045776367,20.4249992370605,28.1503715515137,23.6714324951172,27.8215997483995,23.132932027181,28.3608315785726,28.5367933909098
"203",92.375,20.4249992370605,28.0316087934706,23.588654200236,27.7115048302544,23.0625680287679,28.263804965549,28.3960253397624
"204",92.4250030517578,20.4249992370605,27.9711632198758,23.5664145151774,27.6595730251736,23.0512555440267,28.2245661417643,28.3344764709473
"205",92.4749984741211,20.4249992370605,27.9015117221408,23.4856650034587,27.5989511277941,22.9832382202148,28.1755754682753,28.2604478200277
"206",92.5250015258789,20.4249992370605,27.8335484398736,23.414155960083,27.5402859581841,22.9199097951253,28.1236455705431,28.1792755126953
"207",92.5750045776367,20.4249992370605,27.7650720808241,23.3452943166097,27.4801745944553,22.8589026133219,28.0686713324653,28.0932381947835
"208",92.625,20.4249992370605,27.6955250634087,23.2769222259521,27.4185106489393,22.7983277638753,28.0117363399929,28.0042190551758
"209",92.6750030517578,20.4249992370605,27.6581261952718,23.1830889383952,27.3889172871908,22.7147471110026,27.9866235521105,28.0096899668376
"210",92.7249984741211,20.4249992370605,27.6538261837429,23.1687901814779,27.3918897840712,22.7080078125,27.9942232767741,27.956002553304
"211",92.7750015258789,20.4249992370605,27.5813414255778,23.100523630778,27.3264151679145,22.6476955413818,27.9339154561361,27.862668355306
"212",92.8250045776367,20.4249992370605,27.5546304914686,22.990052541097,27.3092481825087,22.5540574391683,27.9086019727919,27.8349806467692
"213",92.875,20.4249992370605,27.6572623782688,22.7456010182699,27.4300378163656,22.3530248006185,27.9807351430257,28.0025266011556
"214",92.9250030517578,20.4249992370605,27.7638460795085,22.5039215087891,27.555049472385,22.1554870605469,28.0585861206055,28.1741218566895
"215",92.9749984741211,20.4249992370605,27.8587527804905,22.2539361317952,27.6682421366374,21.9500427246094,28.1249923706055,28.3392175038656
"216",93.0250015258789,20.4249992370605,27.9747085571289,22.0212364196777,27.8023586273193,21.762248357137,28.2126636505127,28.5168660481771
"217",87.6750030517578,20.4750003814697,27.8381888071696,24.2135073343913,27.7606205410428,23.0151227315267,28.0265106625027,28.0848274230957
"218",87.7250061035156,20.4750003814697,27.8308703104655,24.5979340871175,27.7453443739149,23.2766005198161,28.0385123358832,28.0423367818197
